station_uuid,diesel,e5,e10,last_update
d518ded7-ab20-4732-88be-3ecd59be77bd,2.129,2.039,1.979,2026-03-12T11:21:13+01:00
d519d2f6-4ec6-4802-7216-576d44ea2d20,2.099,2.049,1.999,2026-03-12T11:15:08+01:00
d519d328-ae2c-4de4-a5ec-95efc31ace7a,2.239,2.169,2.109,2026-03-12T09:17:18+01:00
d52b2ac2-ddd7-440f-8dec-8ed05b17ba8c,2.119,2.059,1.999,2026-03-12T11:50:37+01:00
d52d5061-a160-4993-ade0-666416d2d7c3,2.049,2.019,1.959,2026-03-12T11:55:45+01:00
d531da26-4df6-479d-87ce-432ce423c3e6,2.159,2.079,2.019,2026-03-12T11:48:35+01:00
d53bab8a-48c2-46d1-b97c-3f2c52510bf5,2.129,2.029,1.969,2026-03-12T11:54:44+01:00
d54b3753-93f3-44e7-bb6b-ded140f8326f,2.109,2.049,1.989,2026-03-12T11:33:23+01:00
d54c4617-44a3-4db0-9b26-a8db3d6e108b,2.169,2.129,2.089,2026-03-12T11:39:27+01:00
d54d2a8d-741d-4575-8e33-36d239c2e9e7,2.109,2.049,1.989,2026-03-12T11:44:31+01:00
d54e9e5a-ee5b-4807-9c5a-5bdd3fdd4ccd,2.109,1.989,1.929,2026-03-12T08:24:23+01:00
d5551396-32cb-4508-b2bf-6d9cf62506d9,2.079,2.019,1.959,2026-03-12T11:55:45+01:00
d55cf695-fc95-4a10-bc2b-3acf835c74bf,2.089,2.039,1.979,2026-03-12T11:55:45+01:00
d55df6d5-7d22-450a-b0aa-df830febc6d7,2.079,1.999,1.939,2026-03-12T11:46:33+01:00
d55ecefd-6723-4442-addc-10ca4a20f210,2.639,2.619,2.559,2026-03-12T11:41:28+01:00
d5639d9a-ab2c-4026-8bd0-9823f3230d9a,2.099,1.979,1.949,2026-03-11T11:33:24+01:00
d576fe04-5a54-408e-af2f-8fc9f25c2469,2.179,2.159,2.099,2026-03-12T11:36:25+01:00
d57c61e6-89ff-46a1-9933-da657a483093,2.049,2.019,1.959,2026-03-12T11:18:10+01:00
d5824a68-07fe-405a-ac50-d7cf7314c5ce,2.109,2.019,1.959,2026-03-12T11:21:13+01:00
d5846298-c52e-4393-bbfc-2bd7be5f4ba3,2.109,2.019,1.959,2026-03-12T11:59:48+01:00
d58c4e6f-5cb1-42ad-a053-c9714781d1a8,1.969,1.949,1.889,2026-03-12T10:54:48+01:00
d58e385b-9c5b-43d5-bd17-e725b7f832ed,2.149,2.049,1.989,2026-03-12T11:58:47+01:00
d590310c-e209-46b2-bfe7-dacc6148e1f1,2.119,2.019,1.979,2026-03-12T11:45:32+01:00
d59467f1-5bc3-4506-96b7-c7a340d803ab,2.079,1.979,1.919,2026-03-12T11:46:33+01:00
d59f52cc-96a1-4bb8-9ba7-ba13f4d9dc75,2.089,2.059,2.009,2026-03-12T09:06:06+01:00
d5a9584c-9ef8-493a-97a7-98ecd9b2133b,2.099,2.039,1.989,2026-03-12T11:55:45+01:00
d5aab8a8-f6b8-44aa-9eca-766f3af1a5de,2.049,1.989,1.929,2026-03-12T11:50:37+01:00
d5ba739b-b828-4381-8fef-a2be01a9179e,2.099,2.009,1.949,2026-03-12T10:02:00+01:00
d5bcbb8b-47a9-4060-9457-b90d2488319c,2.119,2.029,1.969,2026-03-12T11:46:33+01:00
d5bebe27-fbd5-44d0-b963-d6fe7e1a3b8e,2.189,1.999,1.939,2026-03-12T11:46:33+01:00
d5c068ad-4f08-42db-a179-66c6b2ce556e,2.089,2.039,1.979,2026-03-12T11:06:58+01:00
d5c36ab3-ebe5-45aa-8e1a-ca2bee4bc000,2.039,1.929,1.869,2026-03-12T11:41:28+01:00
d5c6a7e6-ce23-4650-a8d8-00f50dc13f7e,2.069,1.969,1.909,2026-03-12T11:38:27+01:00
d5c7beea-157d-4366-99ba-093a10062f30,2.119,2.099,2.079,2026-03-11T10:33:33+01:00
d5d380cf-1a51-48ee-ab3b-bea033b1fb6c,2.139,2.069,2.009,2026-03-12T11:31:21+01:00
d5dda186-ca2e-4bc7-a1bc-1862f7ee0ac0,2.119,2.039,1.979,2026-03-12T11:36:25+01:00
d5df5b55-dcff-48ad-a6eb-a669539e3cad,2.099,2.019,1.959,2026-03-12T11:36:25+01:00
d5e06cac-925a-4b98-bc21-cb01a08329b0,2.639,2.619,2.559,2026-03-12T11:41:28+01:00
d5e26761-c252-42cf-9f65-03c1fb7a9693,2.099,1.999,1.939,2026-03-12T11:31:21+01:00
d5e42e0b-bf02-4457-994f-75c560eff72e,2.129,2.029,1.969,2026-03-12T10:17:18+01:00
d5ebb4e8-5ae6-4697-845d-fc323762d0ce,2.069,2.029,1.979,2026-03-12T11:50:37+01:00
d5ee3aab-4506-4bad-9c1d-36c7e3f6e0c3,2.169,2.139,2.079,2026-03-12T11:42:29+01:00
d5f5b95e-51e1-4c44-b68d-a007fd356a29,2.119,2.079,2.019,2026-03-12T11:37:26+01:00
d61fa708-4d49-4f71-bc9a-d0cbf6f0fb8c,2.159,2.039,1.979,2026-03-12T11:41:28+01:00
d630247b-3a98-4607-8bfa-3e87c7c405c6,2.079,2.009,1.959,2026-03-12T11:43:31+01:00
d63262ee-9abd-4b66-808a-7d85e64f51cd,2.139,2.059,1.999,2026-03-12T11:31:21+01:00
d634f11c-6689-4222-aa83-5ce50930faef,2.129,2.079,2.019,2026-03-12T10:30:29+01:00
d638e18a-8f86-4d7d-a67c-c97b091d935f,2.109,2.029,1.969,2026-03-12T11:41:28+01:00
d63b677f-6ff3-468e-8ab7-bcdce84625e7,1.999,1.899,1.839,2026-03-12T08:28:26+01:00
d63ed355-da8b-55b2-804e-b4349710fc16,2.099,2.049,1.989,2026-03-12T11:47:34+01:00
d648caf3-f917-4cd8-9bc0-20c1d1cc1ffd,2.049,1.999,1.939,2026-03-12T10:56:52+01:00
d649c4f6-a74b-4732-a8ba-6859624c578f,2.169,2.039,1.979,2026-03-12T11:36:25+01:00
d65b266f-7e04-4fa3-bbfd-c0857a54847d,2.119,2.039,1.979,2026-03-12T11:50:37+01:00
d6748b08-9a90-11ef-8aa0-005056a27fa7,2.059,2.009,1.949,2026-03-12T11:42:29+01:00
d67a9c14-a7ac-423a-9dcd-a6f3d9cdade6,2.109,1.979,1.919,2026-03-12T11:32:22+01:00
d690b99e-97f7-4a6f-bea7-1710e90e02ac,2.069,2.009,1.959,2026-03-12T11:52:42+01:00
d69b632e-db5e-477b-b219-b40be58d342d,2.099,2.039,1.979,2026-03-12T11:49:35+01:00
d6a16688-3775-4822-b7d6-bfe23c06a672,2.119,2.029,1.969,2026-03-12T11:21:13+01:00
d6a30fc8-18f7-4e6e-9a74-f0737d89fc52,2.119,2.029,1.969,2026-03-12T11:07:59+01:00
d6a806ff-c42d-4ab3-bdd2-acb48ac57ce8,2.109,2.029,1.969,2026-03-12T11:37:26+01:00
d6a9cc62-d8db-4a62-9bef-ef0fa0624eee,2.099,2.069,2.009,2026-03-12T11:36:25+01:00
d6b08459-c99f-4141-9225-f3c4940527b0,2.639,2.619,2.559,2026-03-12T11:41:28+01:00
d6b0d010-e1b5-4078-9600-78c52b21950d,2.119,2.019,1.959,2026-03-12T11:59:48+01:00
d6b37584-d99a-48a6-b60d-713b51701958,2.109,2.029,1.969,2026-03-12T11:20:12+01:00
d6c41f63-f2a8-42db-b61b-0d6ad870b124,2.089,2.009,1.949,2026-03-12T11:58:47+01:00
d6d40bb4-fe48-46b8-b055-d3e59ae49589,2.069,2.069,2.009,2026-03-12T11:54:44+01:00
d6d62832-92ca-4769-8ed8-b153b54663e6,2.499,2.549,2.489,2026-03-12T09:55:56+01:00
d6d80c1a-d944-4082-9dd4-93a5dd558172,2.089,2.049,1.989,2026-03-12T10:45:41+01:00
d6dfc8b9-c38b-4f72-8e18-de6e4ca60d2d,2.109,2.119,2.059,2026-03-12T11:41:28+01:00
d6e30bca-f474-4e02-aef2-56bd5c2545d9,2.159,2.049,1.989,2026-03-12T10:46:42+01:00
d6f500b9-9524-403a-9fa8-9342fb983b3d,2.089,2.029,1.969,2026-03-12T10:17:18+01:00
d6f70fe0-2778-4e8b-9395-e0f48dd22d06,2.109,2.079,2.029,2026-03-12T11:50:37+01:00
d6fec23b-950f-41b4-be23-acb77cdf7186,2.049,2.019,1.959,2026-03-12T11:46:33+01:00
d7025bf1-71a4-462d-9205-5265a7b07b20,2.089,2.009,1.949,2026-03-12T10:36:34+01:00
d702c4e5-b923-4dc4-997a-6704bc144aad,2.579,2.589,2.529,2026-03-12T10:19:20+01:00
d70306b3-0a2a-4c10-99d3-fc48ca6c0809,2.089,2.019,1.959,2026-03-12T11:53:43+01:00
d7078687-0f32-4b63-9b56-b480fa838054,2.129,1.979,1.919,2026-03-12T11:50:37+01:00
d70bb5fa-9e14-4b8c-b031-1e2efed512db,2.029,1.979,1.919,2026-03-12T10:27:27+01:00
d711d8d0-91cf-40ad-a5c9-9d8e6fff0bea,2.099,2.029,1.969,2026-03-12T10:36:34+01:00
d711dd7e-6016-460f-820e-d03a6e809416,2.089,2.019,1.959,2026-03-12T11:27:18+01:00
d712c7cc-a203-4909-9a23-e0bc99b8f36b,2.109,2.039,1.979,2026-03-12T11:21:13+01:00
d717eab0-8900-4586-9776-8e906bc1009b,2.109,2.049,1.989,2026-03-12T11:54:44+01:00
d71c3faf-11a1-43af-bba9-3705a20cffee,2.099,2.039,1.979,2026-03-12T11:41:28+01:00
d7203f5a-1c7d-41a4-90e1-3ae57e0f760f,2.139,2.039,1.979,2026-03-12T11:50:37+01:00
d730c67c-0a79-4f4b-bff4-abf52abd2dee,2.049,2.019,1.959,2026-03-12T11:48:35+01:00
d730e856-15f1-4ead-af3f-e208ae4de8d0,2.119,2.029,1.969,2026-03-12T11:59:48+01:00
d731ce14-8bb5-4645-a382-84571a7e9b95,2.179,2.099,2.079,2026-03-12T11:12:04+01:00
d7376c09-b449-4948-8706-15777971f03c,2.079,2.019,1.959,2026-03-12T11:31:21+01:00
d73876f0-823c-4705-b8b3-b40e88c41843,2.149,2.069,2.009,2026-03-12T11:41:28+01:00
d738b793-3085-44d5-9806-8fe48b2b2766,2.089,2.019,1.959,2026-03-12T11:01:55+01:00
d7409ae0-3b57-40cd-9166-96705d5f46bf,2.099,2.039,1.979,2026-03-12T11:55:45+01:00
d7426312-d967-4dbc-a9b9-ad2a46519147,2.089,2.019,1.959,2026-03-12T11:54:44+01:00
d747a5ce-66ef-4b14-a315-5c36ac5a572d,2.149,2.109,2.049,2026-03-12T11:48:35+01:00
d747aa00-715f-4cd1-9fd1-c8a59c12f94c,2.029,1.969,1.909,2026-03-12T08:35:33+01:00
d749d535-87a4-4c68-9e15-7ebef5e75e31,2.109,2.039,1.979,2026-03-12T11:45:32+01:00
d74ac593-addf-44cf-9e13-15d3aa1a9baf,2.079,2.019,1.959,2026-03-12T11:41:28+01:00
d753f9d5-9b2b-4680-824f-2e0ae3d4ef3a,2.089,2.009,1.949,2026-03-12T11:21:13+01:00
d7552fca-29eb-4d36-883e-76a7bec40285,2.159,2.039,1.979,2026-03-12T11:06:58+01:00
d7590609-6429-46c4-a214-ec4f2fa8d9e6,2.089,1.999,1.939,2026-03-12T11:55:45+01:00
d76bd6ea-b5f9-476c-a591-04e3c94dd263,2.104,2.014,1.954,2026-03-12T11:54:44+01:00
d78abbfc-2123-4a6a-aba5-bfae1c696386,2.129,2.029,1.969,2026-03-12T11:51:41+01:00
d7907605-9463-4dca-b649-2b55e678aa69,2.069,2.019,1.959,2026-03-12T11:30:20+01:00
d79aaa34-3ef2-4d17-aeb7-e004b220f903,1.959,1.929,1.869,2026-03-12T10:41:38+01:00
d7a41125-36ca-40c9-bd8c-7e5510f623ed,2.029,1.969,1.919,2026-03-12T10:16:18+01:00
d7a446f0-ab85-4bcb-afca-51333dd2da09,1.979,1.979,1.919,2026-03-12T11:38:27+01:00
d7a5aea4-da8a-4d44-8e8f-92adb13f5436,2.029,1.999,1.939,2026-03-12T11:49:35+01:00
d7a88bb7-5e81-4d53-8737-005252c51b2c,2.119,2.039,1.979,2026-03-12T11:02:56+01:00
d7b6fe5c-51eb-4b04-af94-1130ead20b15,2.079,2.019,1.959,2026-03-12T11:42:29+01:00
d7bdf347-2248-4605-b432-de4041781d66,2.099,2.039,1.979,2026-03-12T11:42:29+01:00
d7c26f87-cf32-4830-8d1c-208d8c9f83d5,2.119,2.029,1.969,2026-03-12T11:54:44+01:00
d7cbdead-65f0-44a5-b8c1-15989e230549,2.119,2.049,1.989,2026-03-12T10:22:22+01:00
d7ce116e-05ee-4c19-80de-b62a126bcfa8,2.129,2.029,1.969,2026-03-12T09:53:54+01:00
d7d2a3f1-11f4-4cd4-a540-576c0dc56d08,2.089,2.039,1.979,2026-03-12T11:50:37+01:00
d7d31c1d-0b41-451c-9b46-ac01542d98fc,2.149,2.069,2.009,2026-03-12T11:36:25+01:00
d7e18192-02ef-460f-b3ec-fd1179743969,2.109,2.019,1.959,2026-03-12T10:46:42+01:00
d7e2f7a3-3bfa-4f67-a702-a8c90a52dba7,2.069,1.999,1.939,2026-03-12T11:16:09+01:00
d7ebafe0-d4db-4be9-8647-8f10f2ca6ac8,2.089,1.999,1.939,2026-03-11T17:32:46+01:00
d7eef1b2-06bc-4e43-a64e-3a69baaaef2b,2.119,2.049,1.989,2026-03-12T11:43:31+01:00
d7f04805-3b8a-42a6-a540-cae70234ef44,2.109,2.019,1.959,2026-03-12T11:44:31+01:00
d7f5e6c6-db4f-4385-9e10-2c9c813ad1ab,2.129,2.029,1.989,2026-03-12T10:33:31+01:00
d8031696-de4a-4d52-b2b3-4ea2bb5d020a,2.089,2.049,1.989,2026-03-12T11:50:37+01:00
d806ce3f-5901-47a7-8dd0-48e6cb382b8c,2.049,2.029,1.969,2026-03-12T11:55:45+01:00
d808ed38-a847-4f2c-ade0-b1efee7c766c,2.089,1.999,1.979,2026-03-12T11:23:14+01:00
d80b6773-e69e-4b6d-b71d-b30b3035937c,1.939,1.849,1.799,2026-03-12T11:54:44+01:00
d80fb403-94a3-440e-b769-e28cc94fd31c,2.059,2.029,1.989,2026-03-12T11:44:31+01:00
d80fca5b-b445-4235-844e-835b613c6e73,2.099,2.019,1.959,2026-03-12T11:54:44+01:00
d811b5b5-e54f-481f-adda-78a3e7e5289b,2.099,2.039,1.979,2026-03-12T11:36:25+01:00
d812b37e-96f4-4504-b60b-c1be308de262,2.579,2.589,2.529,2026-03-12T07:43:42+01:00
d82a0d7f-16d4-4471-aa5e-05866dd03a1e,2.099,2.019,1.959,2026-03-12T10:36:34+01:00
d82c7668-810a-4dd2-b73e-41c418fce82f,2.089,2.039,1.999,2026-03-12T05:46:53+01:00
d82d5bde-f83a-4a90-a489-93056fd582c7,2.109,2.039,1.979,2026-03-12T11:15:08+01:00
d82d624f-f2c8-4013-9ef3-96954c42513a,2.139,2.009,1.949,2026-03-12T10:46:42+01:00
d82ee9e0-392d-4a67-a31c-21617d84f4e1,2.099,2.009,1.949,2026-03-12T11:26:16+01:00
d84148ae-fea6-4b77-a216-d7e3b4d55fed,2.059,2.009,1.989,2026-03-12T11:46:33+01:00
d84a57f3-2c0d-45c6-b36c-ce2ee59cf599,1.969,1.939,1.879,2026-03-12T10:41:38+01:00
d84b215e-d0fa-4e90-948a-39ec3431f5e1,2.019,1.979,1.919,2026-03-12T11:31:21+01:00
d84be30d-e46e-45ce-b05f-61fe80aa1502,2.109,2.039,1.979,2026-03-12T11:50:37+01:00
d8519c79-59d8-4cab-a2d2-488ad3b726a1,2.139,2.049,1.989,2026-03-12T11:21:13+01:00
d8594fe4-5b00-4100-a723-4ffbc4052f67,2.069,1.999,1.939,2026-03-12T11:59:48+01:00
d859a02a-d372-4df6-8179-5b26a11cc284,2.159,2.099,2.069,2026-03-12T10:52:47+01:00
d860b770-b7ea-4ec4-8324-4afb1be4ab4d,2.059,2.029,1.969,2026-03-12T11:43:31+01:00
d8670da9-ee86-451c-b78a-87ffe1a5c93a,2.169,2.089,2.029,2026-03-12T11:49:35+01:00
d86cfae5-aa04-4696-a533-5ccaa420d179,2.139,2.039,1.979,2026-03-12T11:06:58+01:00
d8761b66-e15c-43ef-a411-d6eac4fc595e,2.099,2.059,1.999,2026-03-12T10:41:38+01:00
d881848c-9d76-4175-aa99-8b1c642112ac,2.129,2.109,2.049,2026-03-12T08:21:19+01:00
d88192d6-b477-4768-847b-c15a6b1e39ac,2.079,2.039,1.979,2026-03-12T11:44:31+01:00
d88638ef-97b9-4251-b3f2-bccdfd53e594,2.189,2.089,2.029,2026-03-12T11:12:04+01:00
d889e52d-3f1c-4ddd-a379-37645a0eafc7,2.159,2.039,1.979,2026-03-12T11:46:33+01:00
d88a8c67-fdea-40d7-895a-dbe660bb4a24,2.059,2.019,1.959,2026-03-12T11:50:37+01:00
d8a7f8df-f9e9-4152-54ea-6bd1aa458770,2.099,2.019,1.989,2026-03-12T11:32:22+01:00
d8b93754-857e-43ee-8f45-3ec928816908,2.079,1.979,1.919,2026-03-12T11:52:42+01:00
d8bf27e4-0590-4356-85d4-8669c8919097,2.049,2.009,1.949,2026-03-12T11:54:44+01:00
d8c0829a-a543-4db9-b45c-387b6ab73cf3,2.089,1.979,1.919,2026-03-12T11:26:16+01:00
d8c19914-eb75-4166-a011-0b40a8e223dc,2.119,2.049,1.989,2026-03-12T11:21:13+01:00
d8c1b1e9-d05f-4acd-26e6-1eebe8dae525,2.059,1.989,1.929,2026-03-12T11:58:47+01:00
d8d18039-46e8-4e65-8815-37d83b2dc5ac,2.109,2.029,1.969,2026-03-12T11:50:37+01:00
d8d6b0c9-bbe3-42e3-a5c6-f56d5831cfa5,2.059,2.039,1.979,2026-03-12T10:46:42+01:00
d8d78a99-16e6-4115-baf0-8bf1b54efb93,2.139,2.019,1.959,2026-03-12T11:48:35+01:00
d8ddcb85-71f0-45ea-9c06-b4e3e47f9a91,2.079,2.019,1.959,2026-03-12T11:50:37+01:00
d8e165a6-2319-4ee4-a209-82e25b575eba,2.089,2.009,1.949,2026-03-12T11:50:37+01:00
d8e84740-d8d6-410d-9a5d-b9dd49c94746,2.109,2.059,1.999,2026-03-12T11:14:07+01:00
d8ed2fee-5ca2-40de-b333-efb8456dcf7c,2.149,2.029,1.969,2026-03-12T11:41:28+01:00
d8f3f164-50e4-4904-b29a-82755af99626,2.089,2.019,1.959,2026-03-12T11:54:44+01:00
d9012bf8-6ea0-47a0-9f43-efae8238b623,2.029,1.979,1.919,2026-03-12T11:09:00+01:00
d903e2ec-9414-11ee-a940-005056a27fa7,2.129,2.029,1.979,2026-03-12T11:33:23+01:00
d905b941-6b91-47e6-891d-2b18b4103a09,2.069,2.019,1.959,2026-03-12T11:26:16+01:00
d90dbde4-1402-493c-a6e9-caeb602577fb,2.109,2.009,1.949,2026-03-12T10:45:41+01:00
d912088a-e6a7-4f86-90d3-d1fc7960692a,1.959,1.999,1.939,2026-03-12T11:31:21+01:00
d9122fdf-cd05-4299-b83e-39c65aa1592f,2.119,2.029,1.979,2026-03-11T15:16:43+01:00
d925f48e-02e7-49eb-a1a8-0f4b690e00f1,2.079,2.009,1.949,2026-03-12T11:26:16+01:00
d92bf8aa-66ac-4bf9-a49f-ccf1376e160d,2.019,1.979,1.919,2026-03-12T06:38:42+01:00
d92ca5b1-c981-4e22-b762-e6097075940d,2.109,2.039,1.979,2026-03-12T11:41:28+01:00
d93992ea-a933-4d48-ba74-d63ee8a18055,2.129,2.039,1.979,2026-03-12T11:21:13+01:00
d93c88f7-ca8a-4cf9-a1ee-9156a7518cb8,2.159,2.049,1.989,2026-03-12T11:29:20+01:00
d9492d37-e312-4f2c-ae66-a67d8cdc215f,2.109,2.019,1.959,2026-03-12T09:27:26+01:00
d949ebdb-2bbf-4c8c-ab73-da41b2113244,2.089,1.999,1.939,2026-03-12T09:59:58+01:00
d94eb049-276a-4a67-bc8b-cbbd4a5013fd,2.049,2.019,1.979,2026-03-12T11:54:44+01:00
d952e199-304c-453f-a80e-eafa3d2e9605,2.149,2.049,1.989,2026-03-10T09:05:41+01:00
d9550632-68c5-46be-9385-1769d4d6f85b,2.069,1.989,1.929,2026-03-12T11:22:13+01:00
d956efb4-f656-4cc4-a8cf-34b21a488b4d,2.119,2.029,1.969,2026-03-12T11:39:27+01:00
d9652ee8-41f5-43ce-aa52-360963538ac9,2.109,2.059,1.999,2026-03-12T11:24:15+01:00
d96604a1-0ed7-4882-a292-0ab5436914c2,2.189,2.059,1.999,2026-03-12T11:43:31+01:00
d96dbaae-b7f6-4f57-bd2a-88827bffd4a1,2.099,2.009,1.949,2026-03-12T11:51:41+01:00
d97df820-682a-4b91-8a39-0b1fbed6bac7,2.089,2.009,1.949,2026-03-12T11:54:44+01:00
d97f24ac-29f7-4fd5-9173-1d72ac24e894,2.119,2.029,1.969,2026-03-12T10:44:40+01:00
d9823fc2-e5f4-4919-aa57-fa3bcc22be3d,2.099,2.029,1.969,2026-03-12T11:52:42+01:00
d982c972-0597-45da-88c5-39bef89ad259,2.169,2.059,1.999,2026-03-12T11:44:31+01:00
d988bbb8-b94b-4c94-b2c5-95910f19dd22,2.109,2.029,1.969,2026-03-12T11:23:14+01:00
d98b72c0-8ded-4649-999c-2955dff45744,2.189,1.999,1.939,2026-03-12T11:49:35+01:00
d98c2dd6-9fb4-4d3c-9cbf-1bddd2aee141,2.049,2.019,1.959,2026-03-12T11:06:58+01:00
d9919d22-6804-4da5-ac3e-c073777a7d73,2.079,1.999,1.939,2026-03-12T11:14:07+01:00
d9a1dfc1-559e-4bc1-a9a5-a6c6cd36f59b,2.099,2.029,1.969,2026-03-12T10:49:45+01:00
d9a6af20-6f47-49fd-91d8-6d862924e46b,2.039,1.969,1.909,2026-03-12T11:49:35+01:00
d9a82d3f-d875-4f95-8aa4-ee28f881c390,2.180,2.050,1.990,2026-03-12T11:12:04+01:00
d9ad7367-6afc-4335-b882-e2df60a963f4,2.109,2.029,1.969,2026-03-12T11:55:45+01:00
d9b15b46-9e76-444e-b2d5-dea046ea3e04,2.079,1.989,1.929,2026-03-12T10:04:04+01:00
d9b3979f-d32c-404e-a016-f9a3fa4f682d,2.019,1.979,1.919,2026-03-12T11:31:21+01:00
d9b39ecd-0940-47b8-8be6-4be6764c66bd,2.139,2.039,1.979,2026-03-12T10:28:28+01:00
d9babca4-6d00-4d08-81ca-421a3329b83a,2.139,2.059,1.999,2026-03-12T11:37:26+01:00
d9bd05a3-ad4d-4c45-b9ae-4575900a1718,2.109,2.029,1.969,2026-03-12T11:49:35+01:00
d9cb4ea2-5842-7030-fe4d-fcf8570059b5,2.099,2.029,1.969,2026-03-12T08:58:56+01:00
d9cd2767-1867-43df-841c-af481bbb071b,2.119,2.049,1.989,2026-03-12T11:43:31+01:00
d9cd3783-2dc0-b1b9-73fc-e935c1a71a71,2.119,2.079,2.019,2026-03-12T09:31:29+01:00
d9cf3bdf-438e-494c-aaf3-aea84b4aa565,2.099,2.009,1.949,2026-03-12T11:25:15+01:00
d9d57f9c-7ec3-4590-ba81-6a4dfb828e33,2.179,2.109,2.049,2026-03-12T10:49:45+01:00
d9d63b96-111f-4218-998a-aa318caa100d,2.029,1.989,1.929,2026-03-12T10:33:31+01:00
d9d96fac-0109-43a4-af87-4c48e4a5517f,2.099,2.019,1.959,2026-03-12T11:50:37+01:00
d9dc4f1a-f294-45d1-a618-1a7cc97dd483,2.069,2.069,2.009,2026-03-12T11:54:44+01:00
d9dde48d-655a-5241-1ca1-d4937e52413a,2.029,2.019,1.959,2026-03-12T10:50:46+01:00
d9de3af2-a3bc-47c0-a90c-4b047e750ab5,2.059,1.979,1.939,2026-03-12T11:53:43+01:00
d9e14ebb-23b5-449e-bbf3-e4c198e4061b,2.019,1.979,1.919,2026-03-12T06:38:42+01:00
d9e3c069-bfa0-4fd0-aa8f-b58c98cbd71a,2.099,2.009,1.949,2026-03-12T10:36:34+01:00
d9eb3cd2-e1e5-4096-bc96-3fe1aeb7e55d,2.059,1.959,1.899,2026-03-12T10:23:23+01:00
d9f740d5-ca47-4202-adc2-5ef6b1a5931e,2.639,2.619,2.559,2026-03-12T11:41:28+01:00
d9ffc954-f08b-4275-2829-5204d4d787d1,2.049,2.009,1.949,2026-03-12T11:09:00+01:00
da0256ed-2d76-4909-8b7d-55ac6c0914b1,2.099,2.019,1.959,2026-03-12T11:31:21+01:00
da05f8af-a6ad-4145-9661-b79fc42b2349,2.089,2.059,2.019,2026-03-09T15:05:13+01:00
da064c12-0acd-40f2-a3e5-c6ad2b368ce3,2.579,2.589,2.529,2026-03-12T08:07:00+01:00
da0ac545-d792-5b16-9272-5ad890f4c607,2.059,1.989,1.929,2026-03-12T10:31:30+01:00
da105a81-a8a9-4679-a6a7-635410d5f97a,2.099,1.999,1.939,2026-03-12T09:34:32+01:00
da124130-09ff-42fe-b2c9-1146fe002149,2.119,2.039,1.979,2026-03-12T11:31:21+01:00
da1f17dc-dbbe-46a9-af36-de699d33b60b,2.099,2.019,1.959,2026-03-12T11:36:25+01:00
da20d254-f677-49b1-8071-767354732df5,2.099,2.029,1.969,2026-03-12T11:50:37+01:00
da266223-518c-4622-a061-129b19fd17b1,2.109,2.039,1.979,2026-03-12T11:45:32+01:00
da2fa50c-5be8-4c9a-bdaf-bae4b739a29d,2.169,2.019,1.959,2026-03-12T11:58:47+01:00
da3180d3-9cdf-4d5a-ac26-1e909e1c42da,2.139,2.049,1.989,2026-03-12T11:46:33+01:00
da338ae6-2120-4976-8650-d3f84c03c2ca,2.059,1.949,1.909,2026-03-12T11:51:41+01:00
da3541f8-ae9e-4a65-9385-34e62383ac58,2.109,2.039,1.979,2026-03-12T11:56:46+01:00
da37d6c7-3441-4636-84d0-abd37c2600c7,2.179,2.099,2.039,2026-03-12T11:52:42+01:00
da3848b6-7005-489b-a925-123fc6bb107d,2.019,1.959,1.939,2026-03-10T15:39:50+01:00
da39afab-67c8-4614-5dae-651553d5b5cd,2.089,1.999,1.939,2026-03-12T09:59:58+01:00
da3d9f64-9882-4d58-9c67-8bf3582ed80c,2.109,2.029,1.969,2026-03-12T10:14:16+01:00
da422627-848f-429a-adbd-30e8c9b0b3a7,2.099,1.999,1.939,2026-03-12T10:21:22+01:00
da46b643-b3a6-41d2-a47b-79ae0c1cc2b1,2.089,2.019,1.959,2026-03-12T11:50:37+01:00
da53c7d5-5ab4-4681-8023-47c92aa2e0d8,2.139,2.069,2.009,2026-03-12T11:40:28+01:00
da62a4ca-634f-4c1b-a546-141fe56b32dc,2.129,2.069,2.009,2026-03-12T11:59:48+01:00
da69a926-9f3c-41f6-8787-9b8248f04d36,2.079,1.999,1.939,2026-03-12T11:26:16+01:00
da6c8b69-9845-4fcf-85aa-67b709b164b0,2.109,2.029,1.969,2026-03-12T11:58:47+01:00
da86555e-f13a-4862-9805-5f9282a3fa86,2.154,2.094,2.034,2026-03-12T10:35:33+01:00
da8740a9-0e0d-45b4-4e0c-9f3a0515735d,2.099,2.009,1.959,2026-03-12T10:25:26+01:00
da91c41d-a809-405d-afe9-6c6d40be9c83,2.049,1.999,1.939,2026-03-12T11:38:27+01:00
da99775e-2700-4fbd-94b9-6e66b3507a0d,2.089,2.019,1.959,2026-03-12T11:57:47+01:00
da9bd0f9-c080-42e5-2936-b93e991f10d6,2.008,1.978,1.958,2026-03-12T11:07:59+01:00
daa64ff1-f280-46c4-b347-5bd518efe3ae,2.079,2.019,1.959,2026-03-12T11:42:29+01:00
daabec4d-c858-466c-a7dd-0b06197a5504,2.639,2.619,2.559,2026-03-12T11:41:28+01:00
dab1b0dc-1e2b-11ed-8ac5-005056a27fa7,2.059,1.999,1.939,2026-03-12T11:54:44+01:00
dab92e4c-b156-4075-a5da-201bd98efcb6,2.109,2.009,1.949,2026-03-12T09:58:58+01:00
